index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice,backtranslated
52594,"—¡No mames, mi amor, hoy estás muy delgada!
—Estás viendo una radiografía, pendejo.
—Ya se me hacía raro. ¡Pinche gorda!",1,1,0,0,1,1.8,"""¡No Mames, mi amor, estás muy delgado hoy!""
""Estás viendo una radiografía, imbécil"".
""Era poco probable"". Haga clic en Glated!"
52686,"-Doctor, me veo más gorda y fea, ¿qué tendré?
-Razón.",1,1,0,0,1,12.999.999.999.999.900,"-Doctor, me veo gordo y feo, ¿qué tendré?
-Razón."
34134,HASHTAG   HASHTAG   HASHTAG   URL,1,0,0,1,0,1.6,Hashtag hashtag hashtag url
80061,-¿Que son 10 palestinos cojidos de la mano? -Una traca,1,0,0,1,0,4.2,-¿Qué es 10 palestinos con la mano? -Un traca
80062,"Yo no soy racista, es mas, si tubiera dinero me compraria unos cuantos negros…",1,0,0,1,0,4.4,"No soy racista, es más, si tuviera dinero, me compraría algunos negros ..."
80065,"HASHTAG   HASHTAG   ¿Porque no bombardean Africa?
Porque no dan al blanco.",1,0,0,1,0,3.4,"¿Por qué no bombardean África?
Porque no dan al objetivo."
80077,Cual es la diferencia entre los ascensores españoles y los africanos? No se cual? En España son 400 kg 6 personas y en africa son 400 personas 6 kg.,1,0,0,1,0,3.6,¿Cuál es la diferencia entre los ascensores españoles y africanos? ¿No sé cuál? En España hay 400 kg 6 personas y en África hay 400 personas 6 kg.
80078,"El otro día probé la comida africana, deje el plato cómo me lo trajeron, VACÍO",1,0,0,1,0,3.6,"El otro día probé la comida africana, dejé el plato cómo me lo trajeron, vacío"
37537,¿Qué es lo más blanco que tiene un negro? Su amo. HASHTAG   HASHTAG   HASHTAG    Risas,1,0,0,1,0,4.8,¿Cuál es el más blanco que tiene una negrura? Su maestro. Hashtag hashtag hashtag se ríe
514,"me cago en maria antonieta, en luis 16, en sus putos muertos y sobretodo, en los putos franceses hijos de puta",1,0,0,1,0,3.2,"Me cago en Maria Antonieta, en Luis 16, en su muerto y, sobre todo, en los jodidos hijos franceses de puta"
30770," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION
Van dos negros, un rumano y un moro en un coche. Quien conduce?
La policia",1,0,0,1,0,4.2," Strp hashtag hashtag hashtag mención
Hay dos negros, un rumano y un páramo en un automóvil. ¿Quién conduce?
Policía"
25884,"Día 25

Tío, que sepas que eres un racista.
- Yo no soy racista, si los moros tienen hambre, que se coman a los gitanos.

HASHTAG   HASHTAG   HASHTAG   MENTION",1,0,0,1,0,4.6,"Día 25

Tío, sabes que eres racista.
- No soy racista, si los moros tienen hambre, comen los gitanos.

Hashtag hashtag hashtag mención"
16718,"🎶Quién vive en la piña debajo del mar
Los negros que no llegan a Gibraltar

HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,4.2,"🎶 Quién vive en piña debajo del mar
Negro que no llegan a Gibraltar

Hashtag hashtag hashtag"
10563,Idea inclusiva millonaria: crear una Nutella blanca para que los negros no se muerdan los dedos. URL,1,0,0,1,0,3.4,Idea inclusiva millonaria: cree una nutella blanca para que los negros no se mueran los dedos. Url
15168,“La prueba de que no Dios no castiga dos veces es que no existen negros con síndrome de down”.,1,0,0,1,0,4.0,"""La prueba de que ningún Dios no castiga dos veces es que no hay negros con síndrome de Down""."
32361,¿En África al negro le dicen color carne?,1,0,0,1,0,2.2,¿En África al negro le dicen el color de la carne?
22576,"- ¿Porqué los negros son tan rápidos?
+ Porque los lentos están en la cárcel.

HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,4.2,"- ¿Por qué los negros son tan rápidos?
+ Porque los lentos están en la cárcel.

Hashtag hashtag hashtag"
80060,"Se abre el telón, y se ve muchos niños con pijama a rayas en un campo de concentracion, como se llama la pelicula? A todo gas",1,0,0,1,0,4.0,"Se abre la cortina, y muchos niños con pijamas a rayas se ven en un campo de concentración, ¿cómo se llama la película? A toda velocidad"
3792,"""Sabías que los negros se asustan cuando tienen diarrea porque piensan que se están derritiendo""",1,0,0,1,0,2.8,"""Sabías que los negros tienen miedo cuando tienen diarrea porque piensan que se están derritiendo""."
629,El 98% de los negros disfrutan del sexo en la ducha. El otro 2% no han estado en la cárcel...aún.,1,0,0,1,0,4.2,El 98% de los negros disfrutan del sexo en la ducha. El otro 2% no ha estado en la cárcel ... todavía.
13639," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION
Un niño blanco le dice a su amigo negro:
-Yo en mi casa como a la carta, siempre pido lo que me da la gana.
El negro le contesta:
-En la mia también comemos a la carta, quien saca la mas grande come ese dia.",1,0,0,1,0,3.6," Strp hashtag hashtag hashtag mención
Un niño blanco le dice a su amigo negro:
-El en mi casa como la carta, siempre pido lo que quiero.
Respuestas negras:
-En la mía también comemos la carta, que toma las mejores comidas ese día."
31778,"MENTION Ese chiste estuvo tan negro, que ya estuvo dos veces en la carcel y no conocio a su papa",1,0,0,1,0,4.0,Menciono que la broma era tan negra que ya estaba en la cárcel dos veces y no conoció a su papa.
18393," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
Los negros no deberían competir en las olimpiadas, tienen ventaja ya que corren más rápido que las personas.",1,0,0,1,0,4.2," Strp hashtag hashtag hashtag mención
Los negros no deben competir en los Juegos Olímpicos, tienen ventaja ya que corren más rápido que las personas."
30388,"¿Porqué los negros son zurdos?
Porque no tienen derechos. HASHTAG   HASHTAG  ",1,0,0,1,0,3.6,"¿Por qué los negros quedan altas?
Porque no tienen derechos. Hashtag hashtag"
1701,"HASHTAG   - que cae mas rapido un negro o un jufio?
- nose 
- la mierda cae mas rapida que las cenisas",1,0,0,1,0,4.4,"Hashtag - ¿Qué tan rápido cae una negrura o un jufio?
- No sé
- La mierda cae más rápido que los caballos"
19211,"+ Oye negro, ya se por que no comes chocolate.
– ¿Por qué?
+ Porque te puedes morder los dedos. URL",1,0,0,1,0,2.6,"+ Hola negro, sé por qué no comes chocolate.
- ¿Porque?
+ Porque puedes morder tus dedos. Url"
3629,"¿Qué hace un negro cagando?
 
— Se clona.",1,0,0,1,0,3.0,"¿Qué hace una mierda negra?
 
- Clona."
30391,Ser negro y no poder correr porque piensan que robaste algo.,1,0,0,1,0,4.0,Sea negro y no pueda correr porque piensan que robó algo.
41810," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
Sabéis porqué los negros huelen mal?
Para que los ciegos tambien los puedan odiar.",1,0,0,1,0,4.6," Strp hashtag hashtag hashtag mención
¿Sabes por qué los negros huelen mal?
Para que los ciegos también puedan odiarlos."
12690,"Los negros no deberían competir en las Olimpiadas, tienen ventaja ya que corren más rápido que las personas.",1,0,0,1,0,4.4,"Los negros no deben competir en los Juegos Olímpicos, tienen ventaja ya que corren más rápido que las personas."
39221,"Yo no soy racista, mis mejores esclavos son negros. HASHTAG   HASHTAG   HASHTAG    Risas    Puto Lunes  ",1,0,0,1,0,4.8,"No soy racista, mis mejores esclavos son negros. Hashtag hashtag hashtag se ríe jodido lunes"
26698,El 98% de los negros disfrutan del sexo en la ducha. El otro 2% aún no están en la cárcel.,1,0,0,1,0,3.4,El 98% de los negros disfrutan del sexo en la ducha. El otro 2% aún no está en la cárcel.
39711,"Día 69

¿Porque los judíos siempre van de vacaciones a la playa?
-Porque odian el campo.

HASHTAG    HASHTAG   HASHTAG  ",1,0,0,1,0,3.6,"Día 69

¿Por qué los judíos siempre van de vacaciones a la playa?
-Porque odian el campo.

Hashtag hashtag hashtag"
39341,"Día 49

Que hace un judío encima de una montaña de ceniza?
- Una foto familia

HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,4.2,"Día 49

¿Qué hace un judío en una montaña de cenizas?
- Una foto familiar

Hashtag hashtag hashtag"
80058,"Pregunta seria: si un negro mira su sombra, ¿está mirando su reflejo?",1,0,0,1,0,2.6,"Questa sería: si un negro mira su sombra, ¿está mirando su reflejo?"
80028,-¿Quién cae primero de un edificio de 30 plantas un judio o un negro? ¿y a quien le importa?,1,0,0,1,0,3.4,-¿Por primero cae de un edificio de 30S -Storey a un judío o un negro? ¿A quién le importa?
79940,"HASHTAG   - que cae mas rapido un negro o un jufio?
- nose 
- la mierda cae mas rapida que las cenisas",1,0,0,1,0,3.4,"Hashtag - ¿Qué tan rápido cae una negrura o un jufio?
- No sé
- La mierda cae más rápido que los caballos"
79668,Que es un negro en la nieve? Un blanco perfecto,1,0,0,1,0,3.8,¿Qué es un negro en la nieve? Un objetivo perfecto
79669,Sabes cual es el colmo de un negro que no le elijan en los juegos del hambre,1,0,0,1,0,4.0,Sabes cuál es la altura de un negro que no lo elige en los juegos de hambre
79675,Viste el asesino? Si- y como era? Una persona normal! Normal?? Si normal-- O sea q no era NEGRO xD 'HASHTAG,1,0,0,1,0,4.0,"¿Viste al asesino? SI- ¿Y cómo estuvo? ¡Una persona normal! ¿¿Normal?? Si es normal, eso no era negro xd 'hashtag"
79683,"Como haces para que un estadio lleno de africanos haga una ola?

- pásales una bolsa de pan Bimbo por encima.  Chsites Racistas  ",1,0,0,1,0,3.8,"¿Cómo se hacen un estadio lleno de africanos para hacer una ola?

- Pase una bolsa de pan bimbo en la parte superior. Chsites racistas"
79687,"""""""Sabías que los negros se asustan cuando tienen diarrea porque piensan que se están derritiendo""""""",1,0,0,1,0,3.8,""""" ""Sabías que los negros tienen miedo cuando tienen diarrea porque piensan que se están derritiendo"" """" """
79698,El chocolate blanco se inventó para que los negros también se pudieran ensuciar.,1,0,0,1,0,2.4,Se inventó el chocolate blanco para que los negros también pudieran ensuciarse.
79705,-¿Por qué a los judios no les gusta la coca-cola? -Porque lleva GAS,1,0,0,1,0,3.8,-¿Por qué no te gusta Coca-Cola? -Porque lleva gas
79706,"El Kebab cuanto más guarro mejor, y cuanto más imbécil sea el pakistaní que te atiende mejor. Y si se rasca el culo y luego toca el pan de pita es increíblemente mejor, y si el suelo del local está enganchifoso ya es el acabose de la perfección.",1,0,0,1,0,3.0,"Cuanto cuanto mejor, mejor, y cuanto más imbécil el pakistaní sea mejor. Y si el culo está rayado y luego toca el pan de pita es increíblemente mejor, y si el piso de las instalaciones está enganchando ya es el final de la perfección."
79707,"has probado el plato estrella de africa?
-ellos tampoco",1,0,0,1,0,3.8,"¿Has probado el plato de estrella de África?
-Se tampoco"
79709,"Yo no soy racista, es mas, si tubiera dinero me compraria unos cuantos negros...",1,0,0,1,0,4.8,"No soy racista, es más, si tuviera dinero, me compraría algunos negros ..."
79713,"¿Por qué los negros no pueden ser astronautas?
-Porque las pruebas con simios ya se acabarón.",1,0,0,1,0,4.6,"¿Por qué los negros no pueden ser astronautas?
-Pordo las pruebas con simios ya terminaron."
79718,Sabian que un negro en la nieve es el blanco perfecto x'D? jajajajaj HASHTAG   jejee,1,0,0,1,0,3.4,¿Sabían que un negro en la nieve es el blanco perfecto? jajajaja hashtag jeje
79719,"HASHTAG   ¿Qué le dice un nëgro a otro nëgro? R= Nada, los negros no son gënte",1,0,0,1,0,5.0,"Hashtag ¿Qué le dice un nëgro a otro nëgro? R = nada, los negros no son gënte"
79721,"Yo: no hay mucha gente x la calle hoy, no?
Remisero: na, son todos negros los que hay.",1,0,0,1,0,3.0,"Yo: No hay mucha gente para la calle hoy, ¿verdad?
Remisero: Na, hay todos los negros."
79734,En qué se diferencian un africano (inserte aquí su grupo vulnerado) y el copyright? El copyright tiene derechos.,1,0,0,1,0,4.2,¿Cómo es un africano (inserte su grupo violado) y derechos de autor? Los derechos de autor tienen derechos.
79746,el otro día vi a un negro con un cohe. Pense que era el mio y me fui corriendo al garaje. Que susto! El negro seguía encadenado,1,0,0,1,0,4.6,El otro día vi un negro con un cohete. Pensé que era mío y corrí al garaje. ¡Qué susto! El negro todavía estaba encadenado
79747,When te haces un kfecito negro Y empieza a rapear,1,0,0,1,0,1.6,Cuando obtienes un Kfecito negro y comienzas rápidamente
79935,Quien gana si un negro y un judío se tiran desde un 10 piso? La sociedad,1,0,0,1,0,4.8,¿Quién gana si un negro y un judío arrojan desde un piso de 10? La sociedad
79931,¿Cual es la diferencia de una niña musulamana y una paloma?... en que la paloma volo completa,1,0,0,1,0,4.2,¿Cuál es la diferencia de una chica musulmana y una paloma? ... en el que la paloma de volumen completo
79912,“Que tienen en común un chino y un estudiante? Que ambos no subsisten sin arroz”,1,0,0,1,0,2.6,"“¿Qué son chinos y un estudiante en común? Que ambos no permanecen sin arroz """
79911,"Si es triste terminar una relación aquí, imagínate en China, que a cualquiera que mires te recuerda a tu ex.",1,0,0,1,0,3.0,"Si es triste terminar una relación aquí, imagine en China, que cualquiera que se ve le recuerde a su ex."
79910,Quédate con quien te diga: Te quiero más que los restaurantes chinos a los gatos,1,0,0,1,0,2.0,Quédate con quien te diga: te amo más que los restaurantes chinos a los gatos
79791,los negros no se convierten en angeles cuando mueren porque si se ponen alas son murcielagos,1,0,0,1,0,3.0,Los negros no se convierten en ángeles cuando mueren porque si tienen alas son Murcielagos
62360,"Un negro a estudiar derecho: -Señor, q rama va a escoger? -Ninguna rama, hijoeputa, pupitre como a todos!",1,0,0,1,0,2.8,"Una ley negra para estudiar: -Mor, ¿qué rama elegirás? -No Rama, Sonta, Pupitre como todos!"
79788,"Lo inmigrantes del norte no entienden sus derechos ?

Es fácil ! Tienen los mismos derechos que en Venezuela 🤣😂
-ninguno",1,0,0,1,0,4.2,"¿Los inmigrantes del norte no entienden sus derechos?

Es fácil ! Tienen los mismos derechos que en Venezuela 🤣😂
-ninguno"
79760,-¿En que se diferencian las pizzas y los judios? -En que las pizzas no gritan cuando las metes en el horno,1,0,0,1,0,4.4,-¿Qué es pizzas y judíos? -Se no grites las pizzas cuando las pones en el horno
79757,"A mi me caen mal todas las personas, da igual que sean negros, chinos, moros o normales",1,0,0,1,0,3.8,"Tengo malas personas malas, no les importa que sean negros, chinos, moros o normales"
79756,Que hacen 30 negros parados contra una pared blanca?.. Un codigo de barras,1,0,0,1,0,2.8,¿Qué se detienen 30 negros contra una pared blanca? .. un código de barras
79754,"No te sientas diferente, da igual si eres negro, amarillo o normal.",1,0,0,1,0,3.8,"No te sientas diferente, no importa si eres negro, amarillo o normal."
79751,¿Por qué los musulmanes no comen cerdo? Porque sería canibalismo,1,0,0,1,0,3.8,¿Por qué los musulmanes no comen carne de cerdo? Porque sería canibalismo
79750,En que diferencias a un negro y una bicicleta? En que al negro cuando le pones la cadena llora,1,0,0,1,0,4.6,¿Qué diferencias para un negro y una bicicleta? En ese negro cuando pones los gritos de la cadena
79787,Si Pedrito tiene 5 manzanas y juan le roba 2 ¿De qué color es Juan?,1,0,0,1,0,4.0,"Si Pedrito tiene 5 manzanas y robos de Juan 2, ¿de qué color es Juan?"
79664,"+ Que es un negro con 8 brazos? '- No sé, pero recogería el algodón de puta madre",1,0,0,1,0,4.4,"+ ¿Qué es un negro con 8 brazos? '- No lo sé, pero recogería el algodón de la perra"
61870,"¿Porqué los judíos no se postulan para diputados, ni senadores? Porque no quieren entrar a la cámara.",1,0,0,1,0,4.2,¿Por qué los judíos no se postulan para agentes o senadores? Porque no quieren ingresar a la cámara.
61672,"*Dos chinos hablando* —Ayel me complé un coche nuevo —¿Sí? —Sí mila, es ese —¿Y que malca es? —Un Alfa —Lomeo? —Lo meas y te lompo el cuello",1,0,0,1,0,2.6,"* Dos hablar chino* y complicé un auto nuevo, ¿sí? ""Sí, Mila, es eso"". ¿Qué es Malca? """" Un alfa "", Lomo?"""
30240,"Día 60. El otro día se me escapó un pedo en frente de mi amigo judío. Le dije: ""Un poco de gas no mata a nadie"". Ahora no me habla

HASHTAG   HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,4.4,"Día 60. El otro día escapé de un pedo frente a mi amigo judío. Le dije: ""Un pequeño gas no mata a nadie"". Ahora no me habla

Hashtag hashtag hashtag"
7000,"¿Si Estados Unidos y España tuvieran un hijo retrasado, se llamaría Latinoamérica?

HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,4.4,"Si Estados Unidos y España tuvieran un niño retrasado, ¿se llamaría a América Latina?

Hashtag hashtag hashtag"
18263,Que sale cuando procrean un negro y un pulpo? Ni puta idea pero seguro que recoje algodon que flipas.,1,0,0,1,0,3.6,"¿Qué sale cuando procrean un negro y un pulpo? No hay una maldita idea, pero seguramente recoges algodón que volteas."
40461,Para halloween: Vendo disfraz del negro de whatsapp URL,1,0,0,1,0,2.8,Para Halloween: estoy vendiendo un disfraz negro de whatsapp
17490,Mi humor es tan negro que puedo escucharlo pedir ayuda porque lo están asfixiando.,1,0,0,1,0,4.4,Mi humor es tan negro que puedo escucharlo pedir ayuda porque lo están asfixiando.
16144," First Dates 22 S  
Hay que tener cuidado con todo lo que venden en los chinos,a veces te hacen el lío,con una banda de mister simpático por ejemplo",1,0,0,1,0,2.6," Primeras fechas 22 s
Tienes que tener cuidado con todo lo que venden en los chinos, a veces te hacen desorden, con una banda de misterio comprensivo, por ejemplo."
29943,"MENTION ""jajaja es negro rianse""
Al menos has un chiste racista o algo URL",1,0,0,1,0,2.2,"Mencionar ""jajaja es rianse negro""
Al menos tienes una broma racista o algo url"
38467,"MENTION - ¿Qué es lo bueno de ser negro?
+ Que no tendrás coronavirus porque nadie se hacercará a ti
HASHTAG  ",1,0,0,1,0,4.4,"Mención: ¿Qué es lo bueno de ser negro?
+ Que no tendrás coronavirus porque nadie te hará
Hashtag"
22396,"*usar el negro*

En ropa / como caballos de carga en 1600 URL",1,0,0,1,0,3.8,"*Usa negro*

En ropa / como caballos de carga en 1600 url"
33229,"- ¿Por qué los negros huelen mal?
+ Para que los ciegos también puedan escupirles.

HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,4.4,"- ¿Por qué los negros huelen mal?
+ Para que los ciegos también puedan escupirlos.

Hashtag hashtag hashtag"
14682,"La gente se piensa que tengo odio a los negros, eso es mentira, me encantan cómo limpian",1,0,0,1,0,4.4,"La gente piensa que tengo odio por los negros, eso es mentira, me encanta cómo limpian"
6748,"No se sientan diferentes, da lo mismo si sos negro, judio o normal. HASHTAG   HASHTAG  ",1,0,0,1,0,3.6,"No te sientas diferente, no importa si eres negro, judío o normal. Hashtag hashtag"
23927,"Caminando por la calle, vi a un negro cargando un televisor y pensé ""se parece al mío"" pero el mío está en casa limpiando mis zapatos.",1,0,0,1,0,4.6,"Caminando por la calle, vi a un hombre negro llevando un televisor y pensé que ""se parece al mío"", pero el mío está en casa limpiando mis zapatos."
